"Tabla","Columna","Tipo de Dato","Permite Nulos","Llave","Extra"
aseg_afiliado_coordenadas,longitud_nuevo,varchar(500),YES,"",""
aseg_afiliado_documentos,id,int,NO,PRI,auto_increment
aseg_afiliado_documentos,aseg_afiliados_id,int,NO,MUL,""
aseg_afiliado_documentos,mae_tipo_documento_id,int,NO,MUL,""
aseg_afiliado_documentos,mae_tipo_documento_codigo,varchar(8),NO,"",""
aseg_afiliado_documentos,mae_tipo_documento_valor,varchar(128),NO,"",""
aseg_afiliado_documentos,numero_documento,varchar(16),NO,MUL,""
aseg_afiliado_documentos,fecha_expedicion,date,YES,"",""
aseg_afiliado_documentos,usuario_crea,varchar(128),NO,"",""
aseg_afiliado_documentos,terminal_crea,varchar(16),NO,"",""
aseg_afiliado_documentos,fecha_hora_crea,datetime,NO,"",""
aseg_afiliado_historicos,id,int,NO,PRI,auto_increment
aseg_afiliado_historicos,aseg_afiliados_id,int,NO,MUL,""
aseg_afiliado_historicos,tostring_afiliado,mediumtext,NO,"",""
aseg_afiliado_historicos,usuario_crea,varchar(128),NO,"",""
aseg_afiliado_historicos,terminal_crea,varchar(16),NO,"",""
aseg_afiliado_historicos,fecha_hora_crea,datetime,NO,"",""
aseg_afiliados,id,int,NO,PRI,auto_increment
aseg_afiliados,aseg_grupos_familiares_id,int,YES,MUL,""
aseg_afiliados,nacionalidad_ubicaciones_id,int,YES,MUL,""
aseg_afiliados,nacimiento_ubicaciones_id,int,YES,MUL,""
aseg_afiliados,afiliacion_ubicaciones_id,int,NO,MUL,""
aseg_afiliados,residencia_ubicacion_id,int,YES,MUL,""
aseg_afiliados,gn_divisiones_id,int,YES,MUL,""
aseg_afiliados,gn_ubicaciones_lugar_nacimiento_id,int,YES,MUL,""
aseg_afiliados,gn_ubicacion_barrios_id,int,YES,MUL,""
aseg_afiliados,id_afiliado,varchar(45),NO,MUL,""
aseg_afiliados,serial_bdua,bigint,YES,"",""
aseg_afiliados,registro_bdua,tinyint(1),NO,"",""
aseg_afiliados,primer_nombre,varchar(64),NO,MUL,""
aseg_afiliados,segundo_nombre,varchar(64),YES,MUL,""
aseg_afiliados,primer_apellido,varchar(64),NO,MUL,""
aseg_afiliados,segundo_apellido,varchar(64),YES,MUL,""
aseg_afiliados,fecha_nacimiento,date,NO,"",""
aseg_afiliados,genero,varchar(8),NO,"",""
aseg_afiliados,mae_genero_id,int,YES,"",""
aseg_afiliados,mae_genero_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_genero_valor,varchar(128),YES,"",""
aseg_afiliados,fecha_expedicion_cedula,date,YES,"",""
aseg_afiliados,mae_tipo_documento_id,int,NO,MUL,""
aseg_afiliados,mae_tipo_documento_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_tipo_documento_valor,varchar(128),YES,"",""
aseg_afiliados,numero_documento,varchar(16),NO,MUL,""
aseg_afiliados,mae_tipo_documento_cf_id,int,YES,"",""
aseg_afiliados,mae_tipo_documento_cf_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_tipo_documento_cf_valor,varchar(128),YES,"",""
aseg_afiliados,numero_documento_cf,varchar(32),YES,MUL,""
aseg_afiliados,fecha_afiliacion_sgsss,date,NO,"",""
aseg_afiliados,fecha_afiliacion_eps,date,NO,"",""
aseg_afiliados,afiliacion_legalizada,tinyint(1),YES,"",""
aseg_afiliados,fecha_egreso_eps,date,YES,"",""
aseg_afiliados,fecha_suspension_eps,date,YES,"",""
aseg_afiliados,fecha_cambio_estado_eps,datetime,YES,"",""
aseg_afiliados,tipo_beneficiario,varchar(8),NO,"",""
aseg_afiliados,mae_tipo_afiliado_id,int,YES,"",""
aseg_afiliados,mae_tipo_afiliado_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_tipo_afiliado_valor,varchar(128),YES,"",""
aseg_afiliados,mae_estado_afiliacion_id,int,NO,"",""
aseg_afiliados,mae_estado_afiliacion_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_estado_afiliacion_valor,varchar(128),YES,"",""
aseg_afiliados,mae_origen_afiliado_id,int,NO,"",""
aseg_afiliados,mae_origen_afiliado_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_origen_afiliado_valor,varchar(128),YES,"",""
aseg_afiliados,parentesco_cotizante,varchar(16),YES,"",""
aseg_afiliados,mae_parentesco_cotizante_id,int,YES,"",""
aseg_afiliados,mae_parentesco_cotizante_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_parentesco_cotizante_valor,varchar(128),YES,"",""
aseg_afiliados,tratamiento_datos_autoriza,bit(1),YES,"",""
aseg_afiliados,tratamient_datos_fecha_hora,datetime,YES,"",""
aseg_afiliados,autoriza_envio_sms,tinyint(1),YES,"",""
aseg_afiliados,autoriza_envio_email,tinyint(1),YES,"",""
aseg_afiliados,telefono_fijo,varchar(32),YES,"",""
aseg_afiliados,telefono_movil,varchar(32),YES,"",""
aseg_afiliados,email,varchar(128),YES,"",""
aseg_afiliados,zona,varchar(8),NO,"",""
aseg_afiliados,mae_zona_id,int,YES,"",""
aseg_afiliados,mae_zona_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_zona_valor,varchar(128),YES,"",""
aseg_afiliados,direccion_residencia,varchar(512),NO,"",""
aseg_afiliados,direccion_georeferenciada,bit(1),NO,"",""
aseg_afiliados,direccion_georef_latitud,"decimal(12,9)",YES,"",""
aseg_afiliados,direccion_georef_longitud,"decimal(12,9)",YES,"",""
aseg_afiliados,barrio,varchar(64),YES,"",""
aseg_afiliados,regimen,varchar(8),NO,"",""
aseg_afiliados,mae_regimen_id,int,NO,"",""
aseg_afiliados,mae_regimen_codigo,varchar(8),NO,"",""
aseg_afiliados,mae_regimen_valor,varchar(128),NO,"",""
aseg_afiliados,mae_grupo_sisben_id,int,YES,"",""
aseg_afiliados,mae_grupo_sisben_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_grupo_sisben_valor,varchar(128),YES,"",""
aseg_afiliados,mae_sub_grupo_sisben_id,int,YES,"",""
aseg_afiliados,mae_sub_grupo_sisben_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_sub_grupo_sisben_valor,varchar(128),YES,"",""
aseg_afiliados,nivel_sisben,varchar(8),NO,"",""
aseg_afiliados,mae_nivel_sisben_id,int,NO,"",""
aseg_afiliados,mae_nivel_sisben_codigo,varchar(8),NO,"",""
aseg_afiliados,mae_nivel_sisben_valor,varchar(128),NO,"",""
aseg_afiliados,puntaje_sisben,"decimal(4,2)",YES,"",""
aseg_afiliados,ficha_sisben,varchar(32),YES,"",""
aseg_afiliados,fecha_sisben,date,YES,"",""
aseg_afiliados,categoria_ibc,varchar(16),YES,"",""
aseg_afiliados,mae_categoria_ibc_id,int,YES,"",""
aseg_afiliados,mae_categoria_ibc_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_categoria_ibc_valor,varchar(128),YES,"",""
aseg_afiliados,primaria_cnt_prestador_sedes_id,int,NO,MUL,""
aseg_afiliados,odontologia_cnt_prestador_sedes_id,int,YES,MUL,""
aseg_afiliados,tiene_portabilidad,tinyint(1),YES,"",""
aseg_afiliados,fecha_portabilidad,date,YES,"",""
aseg_afiliados,portabilidad_cnt_prestador_sedes_id,int,YES,MUL,""
aseg_afiliados,tipo_cotizante,varchar(8),YES,"",""
aseg_afiliados,mae_tipo_cotizante_id,int,YES,"",""
aseg_afiliados,mae_tipo_cotizante_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_tipo_cotizante_valor,varchar(128),YES,"",""
aseg_afiliados,discapacidad,tinyint(1),NO,"",""
aseg_afiliados,tipo_discapacidad,varchar(16),YES,"",""
aseg_afiliados,mae_tipo_discapacidad_id,int,YES,"",""
aseg_afiliados,mae_tipo_discapacidad_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_tipo_discapacidad_valor,varchar(128),YES,"",""
aseg_afiliados,condicion_discapacidad,varchar(8),YES,"",""
aseg_afiliados,mae_discapacidad_condicion_id,int,YES,"",""
aseg_afiliados,mae_discapacidad_condicion_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_discapacidad_condicion_valor,varchar(128),YES,"",""
aseg_afiliados,fecha_inicio_discapacidad,date,YES,"",""
aseg_afiliados,fecha_fin_discapacidad,date,YES,"",""
aseg_afiliados,mae_grupo_poblacional_id,int,NO,"",""
aseg_afiliados,mae_grupo_poblacional_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_grupo_poblacional_valor,varchar(128),YES,"",""
aseg_afiliados,mae_metodologia_grupo_poblacional_id,int,YES,"",""
aseg_afiliados,mae_metodologia_grupo_poblacional_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_metodologia_grupo_poblacional_valor,varchar(128),YES,"",""
aseg_afiliados,victima,tinyint(1),YES,"",""
aseg_afiliados,etnia,varchar(32),NO,"",""
aseg_afiliados,mae_etnia_id,int,YES,"",""
aseg_afiliados,mae_etnia_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_etnia_valor,varchar(128),YES,"",""
aseg_afiliados,mae_comunidad_etnia_id,int,YES,"",""
aseg_afiliados,mae_comunidad_etnia_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_comunidad_etnia_valor,varchar(128),YES,"",""
aseg_afiliados,mae_causa_novedad_id,int,NO,"",""
aseg_afiliados,mae_causa_novedad_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_causa_novedad_valor,varchar(128),YES,"",""
aseg_afiliados,fecha_reactivacion,datetime,YES,"",""
aseg_afiliados,estado_civil,varchar(8),NO,"",""
aseg_afiliados,mae_estado_civil_id,int,YES,"",""
aseg_afiliados,mae_estado_civil_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_estado_civil_valor,varchar(128),YES,"",""
aseg_afiliados,fecha_movilidad,date,YES,"",""
aseg_afiliados,modelo_liquidacion,varchar(8),NO,"",""
aseg_afiliados,mae_modelo_liquidacion_id,int,YES,"",""
aseg_afiliados,mae_modelo_liquidacion_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_modelo_liquidacion_valor,varchar(128),YES,"",""
aseg_afiliados,mae_tipo_documento_aportante_id,int,YES,"",""
aseg_afiliados,mae_tipo_documento_aportante_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_tipo_documento_aportante_valor,varchar(128),YES,"",""
aseg_afiliados,numero_documento_aportante,varchar(32),YES,"",""
aseg_afiliados,mae_actividad_economica_id,int,YES,"",""
aseg_afiliados,mae_actividad_economica_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_actividad_economica_valor,varchar(128),YES,"",""
aseg_afiliados,mae_arl_id,int,YES,"",""
aseg_afiliados,mae_arl_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_arl_valor,varchar(128),YES,"",""
aseg_afiliados,mae_afp_id,int,YES,"",""
aseg_afiliados,mae_afp_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_afp_valor,varchar(128),YES,"",""
aseg_afiliados,mae_caja_compensacion_id,int,YES,"",""
aseg_afiliados,mae_caja_compensacion_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_caja_compensacion_valor,varchar(128),YES,"",""
aseg_afiliados,sincronizado,int,YES,"",""
aseg_afiliados,observacion,varchar(1024),YES,"",""
aseg_afiliados,historico_afiliado,longtext,YES,"",""
aseg_afiliados,codigo_fonetico,varchar(128),YES,MUL,""
aseg_afiliados,origen_ultimo_registro,int,YES,"",""
aseg_afiliados,acepta_contribucion_solidaria,bit(1),YES,"",""
aseg_afiliados,mae_solidaria_porcentaje_id,int,YES,"",""
aseg_afiliados,mae_solidaria_porcentaje_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_solidaria_porcentaje_valor,varchar(128),YES,"",""
aseg_afiliados,mae_genero_identificacion_id,int,YES,"",""
aseg_afiliados,mae_genero_identificacion_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_genero_identificacion_valor,varchar(128),YES,"",""
aseg_afiliados,incapacidad_prolongada,bit(1),YES,"",""
aseg_afiliados,acuerdo_pago,bit(1),YES,"",""
aseg_afiliados,fecha_acuerdo_pago,datetime,YES,"",""
aseg_afiliados,usuario_gestante,bit(1),YES,"",""
aseg_afiliados,fecha_fin_periodo_gestacion,datetime,YES,"",""
aseg_afiliados,duplicado,bit(1),YES,"",""
aseg_afiliados,traslado_preaprobado,bit(1),YES,"",""
aseg_afiliados,direccion_alterna_contacto,varchar(512),YES,"",""
aseg_afiliados,nombre_contacto_emergencia,varchar(128),YES,"",""
aseg_afiliados,telefono_contacto_emergencia,varchar(16),YES,"",""
aseg_afiliados,mae_tipo_portabilidad_id,int,YES,"",""
aseg_afiliados,mae_tipo_portabilidad_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_tipo_portabilidad_valor,varchar(128),YES,"",""
aseg_afiliados,mae_motivo_portabilidad_id,int,YES,"",""
aseg_afiliados,mae_motivo_portabilidad_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_motivo_portabilidad_valor,varchar(128),YES,"",""
aseg_afiliados,mae_origen_solicitud_portabilidad_id,int,YES,"",""
aseg_afiliados,mae_origen_solicitud_portabilidad_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_origen_solicitud_portabilidad_valor,varchar(128),YES,"",""
aseg_afiliados,periodo_inicial_portabilidad,date,YES,"",""
aseg_afiliados,periodo_final_portabilidad,date,YES,"",""
aseg_afiliados,telefono_contacto_portabilidad,varchar(10),YES,"",""
aseg_afiliados,direccion_portabilidad,varchar(256),YES,"",""
aseg_afiliados,correo_electronico_portabilidad,varchar(512),YES,"",""
aseg_afiliados,observacion_portabilidad,text,YES,"",""
aseg_afiliados,gn_ubicacion_actual_afiliado,int,YES,MUL,""
aseg_afiliados,poblacion_especial,bit(1),NO,"",""
aseg_afiliados,poblacion_lgtbiq,bit(1),NO,"",""
aseg_afiliados,mae_tipo_documento_cn_id,int,YES,"",""
aseg_afiliados,mae_tipo_documento_cn_codigo,varchar(8),YES,"",""
aseg_afiliados,mae_tipo_documento_cn_valor,varchar(128),YES,"",""
aseg_afiliados,numero_documento_cn,varchar(32),YES,"",""
aseg_afiliados,usuario_crea,varchar(128),NO,"",""
aseg_afiliados,terminal_crea,varchar(16),NO,"",""
aseg_afiliados,fecha_hora_crea,datetime,NO,"",""
aseg_afiliados,usuario_modifica,varchar(128),YES,"",""
aseg_afiliados,terminal_modifica,varchar(16),YES,"",""
aseg_afiliados,fecha_hora_modifica,datetime,YES,"",""
aseg_afiliados_ods,id,"decimal(20,0)",YES,"",""
aseg_afiliados_ods,serial_bdua,"decimal(18,0)",YES,"",""
aseg_afiliados_ods,id_afiliado,varchar(20),YES,"",""
aseg_afiliados_ods,primer_nombre,longtext,YES,"",""
aseg_afiliados_ods,segundo_nombre,longtext,YES,"",""
aseg_afiliados_ods,primer_apellido,longtext,YES,"",""
aseg_afiliados_ods,segundo_apelllido,longtext,YES,"",""
aseg_afiliados_ods,genero,varchar(1),YES,"",""
aseg_afiliados_ods,fecha_nacimiento,datetime,YES,"",""
aseg_afiliados_ods,fecha_expedicion,date,YES,"",""
aseg_afiliados_ods,tipo_documento,int,YES,"",""
aseg_afiliados_ods,numero_documento,varchar(20),YES,"",""
aseg_afiliados_ods,tipo_documento_cabeza,int,YES,"",""
aseg_afiliados_ods,numero_documento_cabeza,varchar(20),YES,"",""
aseg_afiliados_ods,fecha_afiiacion_sgsss,datetime,YES,"",""
aseg_afiliados_ods,fecha_ingreso_eps,datetime,YES,"",""
aseg_afiliados_ods,fecha_egreso_eps,datetime,YES,"",""
aseg_afiliados_ods,fecha_cambio_eps,datetime,YES,"",""
aseg_afiliados_ods,tipo_beneficiario,int,YES,"",""
aseg_afiliados_ods,estado_beneficiario,varchar(3),YES,"",""
aseg_afiliados_ods,parentesco_cabeza,varchar(1),YES,"",""
aseg_afiliados_ods,autoriza_sms,varchar(1),YES,"",""
aseg_afiliados_ods,autoriza_email,varchar(1),YES,"",""
aseg_afiliados_ods,telefono_fijo,varchar(30),YES,"",""
aseg_afiliados_ods,telefono_movil,varchar(35),YES,"",""
aseg_afiliados_ods,email,varchar(50),YES,"",""
aseg_afiliados_ods,municipio_residencia,char(5),YES,"",""
aseg_afiliados_ods,zona,int,YES,"",""
aseg_afiliados_ods,direccion_residencia,longtext,YES,"",""
aseg_afiliados_ods,barrio,varchar(110),YES,"",""
aseg_afiliados_ods,regimen,varchar(1),YES,"",""
aseg_afiliados_ods,nivel_sisben,varchar(1),YES,"",""
aseg_afiliados_ods,puntaje_sisben,"decimal(18,2)",YES,"",""
aseg_afiliados_ods,ficha_sisben,"decimal(20,0)",YES,"",""
aseg_afiliados_ods,fecha_sisben,date,YES,"",""
aseg_afiliados_ods,categoria_ibc,int,YES,"",""
aseg_afiliados_ods,codigo_ips_primaria,varchar(13),YES,"",""
aseg_afiliados_ods,tiene_portabilidad,varchar(1),YES,"",""
aseg_afiliados_ods,fecha_ingreso_portabilidad,date,YES,"",""
aseg_afiliados_ods,municipio_portabilidad,varchar(5),YES,"",""
aseg_afiliados_ods,codigo_ips_portabilidad,varchar(13),YES,"",""
aseg_afiliados_ods,estado_portabilidad,varchar(1),YES,"",""
aseg_afiliados_ods,fecha_fin_portabilidad,date,YES,"",""
aseg_afiliados_ods,tipo_cotizante,varchar(2),YES,"",""
aseg_afiliados_ods,discapacidad,varchar(1),YES,"",""
aseg_afiliados_ods,discapacidad_permanente,varchar(1),YES,"",""
aseg_afiliados_ods,tipo_discapacidad,varchar(1),YES,"",""
aseg_afiliados_ods,fecha_inicio_discapacidad,varchar(10),YES,"",""
aseg_afiliados_ods,fecha_fin_discapacidad,varchar(10),YES,"",""
aseg_afiliados_ods,grupo_poblacional,varchar(2),YES,"",""
aseg_afiliados_ods,etnia,varchar(2),YES,"",""
aseg_afiliados_ods,fecha_reactivacion,date,YES,"",""
aseg_afiliados_ods,estado_civil,int,YES,"",""
aseg_afiliados_ods,fecha_registro_sistema,date,YES,"",""
aseg_afiliados_ods,fecha_movilidad,date,YES,"",""
aseg_afiliados_ods,modelo_liquidacion,varchar(10),YES,"",""
aseg_afiliados_ods,tipo_documento_aportante,int,YES,"",""
aseg_afiliados_ods,documento_aportante,varchar(20),YES,"",""
aseg_afiliados_ods,actividad_economica,varchar(1),YES,"",""
aseg_afiliados_ods,arl,varchar(1),YES,"",""
aseg_afiliados_ods,afp,varchar(1),YES,"",""
aseg_afiliados_ods,caja_compensacion,varchar(1),YES,"",""
aseg_afiliados_ods,leido,varchar(1),YES,"",""
aseg_afiliados_ods,observacion_leido,varchar(500),YES,"",""
aseg_afiliados_ods,consecutivo,bigint,YES,"",""
aseg_afiliados_ods,entidad,varchar(6),YES,"",""
aseg_afiliados_ods,modalidad_subsidio,varchar(16),YES,"",""
aseg_afiliados_ods,causa_estado,varchar(180),YES,"",""
aseg_afiliados_ods,fecha_novedad,date,YES,"",""
aseg_afiliados_ods,fecha_retiro,date,YES,"",""
aseg_afiliados_ods,origen,varchar(180),YES,"",""
aseg_afiliados_ods,tipo_portabilidad,varchar(100),YES,"",""
aseg_afiliados_ods,fecha_subcont,date,YES,"",""
aseg_afiliados_ods,fecha_contsub,date,YES,"",""
aseg_afiliados_ods,municipio_afiliacion,char(5),YES,"",""
aseg_afiliados_ods,fecha_crea,date,YES,"",""
aseg_afiliados_ods,hora_crea,time,YES,"",""
aseg_anexo1_adjuntos,id,int,NO,PRI,auto_increment
aseg_anexo1_adjuntos,aseg_anexos1_id,int,NO,MUL,""
aseg_anexo1_adjuntos,archivo,varchar(128),NO,"",""
aseg_anexo1_adjuntos,ruta,varchar(256),NO,"",""
aseg_anexo1_adjuntos,usuario_crea,varchar(128),NO,"",""
aseg_anexo1_adjuntos,terminal_crea,varchar(16),NO,"",""
aseg_anexo1_adjuntos,fecha_hora_crea,datetime,NO,"",""
aseg_anexos1,id,int,NO,PRI,auto_increment
aseg_anexos1,gn_empresas_id,int,YES,MUL,""
aseg_anexos1,aseg_afiliados_id,int,NO,MUL,""
aseg_anexos1,tipo_documento_inconsistencia,int,NO,"",""
aseg_anexos1,numero_documento_inconsistencia,int,NO,"",""
aseg_anexos1,apellido1_inconsistencia,int,NO,"",""
aseg_anexos1,apellido2_inconsistencia,int,NO,"",""
aseg_anexos1,nombre1_inconsistencia,int,NO,"",""
aseg_anexos1,nombre2_inconsistencia,int,NO,"",""
aseg_anexos1,fecha_nacimiento_inconsistencia,int,NO,"",""
aseg_anexos1,fecha_expedicion_inconsistencia,int,NO,"",""
aseg_anexos1,sexo_inconsistencia,int,NO,"",""
aseg_anexos1,direccion_inconsistencia,int,YES,"",""
aseg_anexos1,telefono_inconsistencia,int,YES,"",""
aseg_anexos1,celular_inconsistencia,int,YES,"",""
aseg_anexos1,tipo_documento_nuevo,varchar(8),YES,"",""
aseg_anexos1,numero_documento_nuevo,varchar(16),YES,"",""
aseg_anexos1,apellido1_nuevo,varchar(64),YES,"",""
aseg_anexos1,apellido2_nuevo,varchar(64),YES,"",""
aseg_anexos1,nombre1_nuevo,varchar(64),YES,"",""
aseg_anexos1,nombre2_nuevo,varchar(64),YES,"",""
aseg_anexos1,fecha_nacimiento_nuevo,date,YES,"",""
aseg_anexos1,fecha_expedicion_nuevo,date,YES,"",""
aseg_anexos1,sexo_nuevo,varchar(8),YES,"",""
aseg_anexos1,direccion_nuevo,varchar(256),YES,"",""
aseg_anexos1,telefono_nuevo,varchar(16),YES,"",""
aseg_anexos1,celular_nuevo,varchar(16),YES,"",""
aseg_anexos1,usuario_modifica,varchar(128),YES,"",""
aseg_anexos1,observacion,varchar(512),YES,"",""
aseg_anexos1,estado,int,NO,"",""
aseg_anexos1,tratamiento_datos_autoriza,bit(1),YES,"",""
aseg_anexos1,tratamiento_datos_fecha_hora,datetime,YES,"",""
aseg_anexos1,version,tinyint(1),NO,MUL,""
aseg_anexos1,cnt_prestadores_id,int,YES,"",""
aseg_anexos1,cnt_prestador_sedes_id,int,YES,"",""
aseg_anexos1,residencia_ubicacion_id_nuevo,int,YES,MUL,""
aseg_anexos1,email_nuevo,varchar(128),YES,"",""
aseg_anexos1,direccion_alterna_contacto_nuevo,varchar(512),YES,"",""
aseg_anexos1,nombre_contacto_emergencia__nuevo,varchar(128),YES,"",""
aseg_anexos1,telefono_contacto_emergencia__nuevo,varchar(16),YES,"",""
aseg_anexos1,email_incosistencia,int,YES,"",""
aseg_anexos1,direccion_alterna_contacto_incosistencia,int,YES,"",""
aseg_anexos1,nombre_contacto_emergencia_incosistencia,int,YES,"",""
aseg_anexos1,telefono_contacto_emergencia_incosistencia,int,YES,"",""
aseg_anexos1,residencia_ubicacion_id_incosistencia,int,YES,"",""
aseg_anexos1,consecutivo,varchar(64),YES,"",""
aseg_anexos1,usuario_crea,varchar(128),NO,"",""
aseg_anexos1,terminal_crea,varchar(128),NO,"",""
aseg_anexos1,fecha_hora_crea,datetime,NO,"",""
aseg_anexos1,terminal_modifica,varchar(16),YES,"",""
aseg_anexos1,fecha_hora_modifica,datetime,YES,"",""
aseg_cargas,id,int,NO,PRI,auto_increment
aseg_cargas,nombre,varchar(256),NO,"",""
aseg_cargas,ruta,varchar(512),NO,"",""
aseg_cargas,archivo,varchar(128),NO,"",""
aseg_cargas,existe,bit(1),NO,"",""
aseg_cargas,resp_nombre,varchar(256),YES,"",""
aseg_cargas,resp_ruta,varchar(512),YES,"",""
aseg_cargas,resp_archivo,varchar(128),YES,"",""
aseg_cargas,resp_existe,bit(1),NO,"",""
aseg_cargas,estado,int,NO,"",""
aseg_cargas,tipo,int,NO,"",""
aseg_cargas,registros,int,YES,"",""
aseg_cargas,exitosos,int,YES,"",""
aseg_cargas,fallidos,int,YES,"",""
aseg_cargas,detalle,varchar(512),YES,"",""
aseg_cargas,fecha_hora_inicio,datetime,YES,"",""
aseg_cargas,fecha_hora_fin,datetime,YES,"",""
aseg_cargas,usuario_crea,varchar(128),NO,"",""
aseg_cargas,terminal_crea,varchar(16),NO,"",""
aseg_cargas,fecha_hora_crea,datetime,NO,"",""
aseg_detalle_cargas,id,int,NO,PRI,auto_increment
aseg_detalle_cargas,aseg_cargas_id,int,NO,MUL,""
aseg_detalle_cargas,data,longblob,NO,"",""
aseg_detalle_cargas,estado,int,NO,"",""
aseg_detalle_cargas,detalle_fallo,longtext,YES,"",""
aseg_detalle_cargas,fecha_hora_proceso,datetime,NO,"",""
aseg_encuesta_preguntas,id,int,NO,PRI,""
aseg_encuesta_preguntas,pregunta,varchar(1024),NO,"",""
aseg_encuesta_preguntas,norma,varchar(32),NO,"",""
aseg_encuesta_preguntas,estado,tinyint(1),NO,"",""
aseg_encuesta_preguntas,usuario_crea,varchar(64),NO,"",""
aseg_encuesta_preguntas,terminal_crea,varchar(64),NO,"",""
aseg_encuesta_preguntas,fecha_hora_crea,datetime,NO,"",""
aseg_grupos_familiares,id,int,NO,PRI,auto_increment
aseg_grupos_familiares,aseg_afiliados_id,int,YES,MUL,""
aseg_grupos_familiares,mae_tipo_documento_id,varchar(45),YES,"",""
aseg_grupos_familiares,mae_tipo_documento_codigo,varchar(45),YES,"",""
aseg_grupos_familiares,mae_tipo_documento_valor,varchar(45),YES,"",""
aseg_grupos_familiares,numero_documento,varchar(16),YES,"",""
aseg_grupos_familiares,primer_nombre,varchar(64),YES,"",""
aseg_grupos_familiares,segundo_nombre,varchar(64),YES,"",""
aseg_grupos_familiares,primer_apellido,varchar(64),YES,"",""
aseg_grupos_familiares,segundo_apellido,varchar(64),YES,"",""
aseg_grupos_familiares,mae_eps_id,int,YES,"",""
aseg_grupos_familiares,mae_eps_codigo,varchar(8),YES,"",""
aseg_grupos_familiares,mae_eps_valor,varchar(128),YES,"",""
